Wall time,Step,Value
1716861126.9526305,481149,612.6583862304688
1716861130.9271958,484623,614.841552734375
1716861134.9263337,488097,611.6989135742188
1716861138.9161634,491571,611.043212890625
1716861144.9023278,496782,625.5791625976562
1716861150.8839848,501993,618.1456298828125
1716861154.8795443,505467,611.831787109375
1716861164.8392859,514152,619.948486328125
1716861168.8163712,517626,635.600341796875
1716861170.797646,519363,635.4653930664062
1716861186.7478678,533259,546.8681640625
1716861190.7217004,536733,558.4227294921875
1716861198.6731813,543681,571.8211059570312
1716861206.6135273,550629,595.5521850585938
1716861210.6035643,554103,590.06005859375
1716861212.5948558,555840,595.4569091796875
1716861218.5734687,561051,568.814453125
1716861248.4478037,587106,622.6044921875
1716861250.4361792,588843,620.62841796875
1716861260.3758867,597528,610.7110595703125
1716861264.3434289,601002,611.70166015625
1716861266.330045,602739,614.833984375
1716861278.2380977,613161,613.8375854492188
1716861282.2025886,616635,607.659423828125
1716861290.1534114,623583,598.0420532226562
1716861298.1111884,630531,588.7603759765625
1716861300.0944812,632268,592.4991455078125
1716861302.0761058,634005,594.5328369140625
1716861304.0687778,635742,595.1276245117188
1716861306.0663984,637479,593.3804931640625
1716861308.057722,639216,603.752685546875
1716861329.8186,658323,616.2638549804688
1716861345.679594,672219,658.5162963867188
1716861353.5449471,679167,665.0159301757812
1716861357.4759433,682641,670.4970092773438
1716861361.4241567,686115,669.686279296875
1716861367.3126924,691326,653.5266723632812
1716861377.1357937,700011,643.2293701171875
1716861381.0706904,703485,646.82666015625
1716861390.9078934,712170,654.8844604492188
1716861398.8279934,719118,647.4889526367188
1716861400.8816864,720855,647.9032592773438
1716861402.8587368,722592,651.390380859375
1716861414.7035716,733014,670.2598876953125
1716861416.6748831,734751,670.4638061523438
1716861422.5883446,739962,660.67333984375
1716861424.5515924,741699,659.2310180664062
1716861432.42816,748647,656.7266235351562
1716861442.2793858,757332,626.492919921875
1716861444.2522457,759069,618.0504150390625
1716861446.2313526,760806,619.1253662109375
1716861450.1587403,764280,610.18798828125
1716861454.0936441,767754,609.9686889648438
1716861458.0276437,771228,613.1334228515625
1716861460.0014582,772965,611.7125854492188
1716861463.945313,776439,610.97900390625
1716861471.833893,783387,617.4547119140625
1716861475.7878354,786861,623.6630859375
1716861483.6389973,793809,633.167724609375
1716861491.5536456,800757,630.7710571289062
1716861493.5290127,802494,634.6582641601562
1716861501.4038832,809442,635.6506958007812
1716861503.3740923,811179,658.9618530273438
1716861507.3084447,814653,656.7233276367188
1716861511.237037,818127,662.0414428710938
1716861519.1381428,825075,657.8319702148438
1716861521.1097696,826812,666.36669921875
1716861530.9496086,835497,683.346435546875
1716861532.923712,837234,684.740234375
1716861538.8444762,842445,670.8955078125
1716861544.770859,847656,687.7578125
1716861546.7400568,849393,685.8419189453125
1716861548.7099988,851130,686.407958984375
1716861552.6500793,854604,695.1317138671875
1716861558.5712283,859815,705.410400390625
1716861566.4613185,866763,714.6749267578125
1716861574.348961,873711,720.9290771484375
1716861576.3215036,875448,721.9970703125
1716861588.1571457,885870,721.1686401367188
1716861590.136287,887607,720.1904907226562
1716861592.1066036,889344,714.8964233398438
1716861594.081035,891081,717.3523559570312
1716861596.0480168,892818,717.11962890625
1716861598.0169852,894555,715.0104370117188
1716861603.936139,899766,717.6270751953125
1716861605.9354312,901503,723.1823120117188
1716861607.9122536,903240,731.9261474609375
1716861635.6601992,927558,727.056640625
1716861637.6401536,929295,723.8108520507812
1716861641.6208076,932769,741.2554931640625
1716861643.6180446,934506,743.94970703125
1716861645.619151,936243,741.8901977539062
1716861649.5962105,939717,743.165771484375
1716861653.5779366,943191,740.6486206054688
1716861657.5687394,946665,751.6203002929688
1716861661.5665777,950139,744.1564331054688
1716861663.5533543,951876,749.1270751953125
1716861669.5288982,957087,745.8412475585938
1716861673.5250866,960561,742.9603881835938
1716861679.5058584,965772,746.1558227539062
1716861681.4943933,967509,732.8325805664062
1716861693.4768238,977931,765.5084838867188
1716861695.4778314,979668,766.4618530273438
1716861697.4807827,981405,765.8523559570312
1716861705.547139,988353,727.9661865234375
1716861711.5293443,993564,737.4600830078125
1716861715.5093787,997038,744.3896484375
1716861721.4734383,1002249,731.9389038085938
1716861729.4124708,1009197,739.4717407226562
1716861737.3070188,1016145,735.4590454101562
1716861739.2727385,1017882,726.9046630859375
1716861745.1852176,1023093,725.817626953125
1716861749.1325178,1026567,717.0745849609375
1716861751.1024814,1028304,708.7340698242188
1716861757.0348246,1033515,727.55859375
1716861760.9725175,1036989,729.7706298828125
1716861764.920193,1040463,724.2449951171875
1716861766.89046,1042200,726.3322143554688
1716861772.8007755,1047411,724.8757934570312
1716861774.7687201,1049148,732.2003173828125
1716861784.6286216,1057833,716.714599609375
1716861794.5037353,1066518,729.1513061523438
1716861796.4718533,1068255,734.2374877929688
1716861800.4073994,1071729,738.25830078125
1716861808.2748928,1078677,722.3867797851562
1716861812.1963513,1082151,725.11181640625
1716861814.1640704,1083888,726.754638671875
1716861820.059923,1089099,739.8115234375
1716861823.9740593,1092573,734.6183471679688
1716861825.9315786,1094310,735.0101928710938
1716861833.7883797,1101258,744.277099609375
1716861841.6552813,1108206,739.9814453125
1716861847.5548217,1113417,742.8870239257812
1716861849.5157092,1115154,747.6703491210938
1716861851.4734678,1116891,767.7363891601562
1716861853.4492319,1118628,747.3257446289062
1716861855.481004,1120365,749.4244384765625
1716861865.4161463,1129050,773.0593872070312
1716861869.3918302,1132524,780.8391723632812
1716861871.3897316,1134261,775.6817626953125
1716861875.3721929,1137735,771.0201416015625
1716861877.3667521,1139472,783.1014404296875
1716861883.3472342,1144683,772.3526000976562
1716861887.3292842,1148157,764.5177001953125
1716861901.256778,1160316,772.0543823242188
1716861907.2302828,1165527,762.5059204101562
1716861917.214376,1174212,768.9627685546875
1716861919.2089534,1175949,779.6543579101562
1716861927.1750038,1182897,760.628173828125
1716861935.219389,1189845,772.5892944335938
1716861941.1846569,1195056,792.109375
1716861951.1055636,1203741,802.4859619140625
1716861955.0820682,1207215,790.5040893554688
1716861959.0677907,1210689,788.5631713867188
1716861961.0556564,1212426,788.1000366210938
1716861965.030709,1215900,801.9577026367188
1716861970.988116,1221111,806.4699096679688
1716861976.9400342,1226322,803.7387084960938
1716861986.860295,1235007,817.7127075195312
1716861996.8343112,1243692,839.1424560546875
1716862000.8145134,1247166,851.246826171875
1716862006.8793411,1252377,850.6611328125
1716862008.858265,1254114,850.8817138671875
1716862012.8041682,1257588,849.9276123046875
1716862016.7628932,1261062,837.6871948242188
1716862018.7440245,1262799,838.999755859375
1716862022.687528,1266273,840.028076171875
1716862024.662787,1268010,835.38525390625
1716862028.5978472,1271484,826.9071044921875
1716862030.5753999,1273221,829.3135375976562
1716862032.5454001,1274958,830.8297119140625
1716862042.4139538,1283643,839.1751708984375
1716862050.3080819,1290591,834.9600830078125
1716862054.2561045,1294065,839.5646362304688
1716862077.9025028,1314909,858.2484130859375
1716862081.857299,1318383,863.1069946289062
1716862093.6823943,1328805,861.7882080078125
1716862095.6576152,1330542,885.2714233398438
1716862101.5927005,1335753,889.3917236328125
1716862103.5634038,1337490,891.462158203125
1716862109.4787393,1342701,894.0393676757812
1716862115.4074967,1347912,874.7131958007812
1716862117.3825562,1349649,884.4730224609375
1716862121.3437147,1353123,886.2332153320312
1716862123.3228393,1354860,892.9056396484375
1716862125.296642,1356597,887.1900634765625
1716862127.2754626,1358334,890.8674926757812
1716862129.2501884,1360071,887.4909057617188
1716862141.0730925,1370493,877.0516967773438
1716862146.968294,1375704,889.6792602539062
1716862172.6091566,1398285,932.758056640625
1716862174.578264,1400022,945.458984375
1716862176.5507963,1401759,941.8089599609375
1716862178.5261905,1403496,945.0955200195312
1716862184.44881,1408707,941.0491333007812
1716862200.2163968,1422603,926.1238403320312
1716862202.1881118,1424340,927.9131469726562
1716862217.96843,1438236,989.4136352539062
1716862219.9426987,1439973,1002.7310180664062
1716862227.8244002,1446921,1018.9470825195312
1716862229.796282,1448658,1024.1842041015625
1716862233.814751,1452132,1011.508056640625
1716862235.7916753,1453869,1016.0020751953125
1716862241.7106025,1459080,1013.5656127929688
1716862243.6775818,1460817,1023.5505981445312
1716862249.5984435,1466028,1027.50439453125
1716862253.5419617,1469502,1025.228271484375
1716862263.3786423,1478187,1045.762939453125
1716862265.3508053,1479924,1046.3621826171875
1716862271.2674232,1485135,1038.1441650390625
1716862277.1819792,1490346,1036.880859375
1716862283.0896137,1495557,1050.10498046875
1716862287.021814,1499031,1054.485595703125
1716862292.9237638,1504242,1034.013427734375
1716862294.8971436,1505979,1032.423583984375
1716862302.7806556,1512927,1053.477783203125
1716862304.8273563,1514664,1079.6829833984375
1716862330.486337,1537245,1147.35888671875
1716862334.4878705,1540719,1142.29541015625
1716862342.476237,1547667,1145.3170166015625
1716862346.4704797,1551141,1150.2884521484375
1716862352.445606,1556352,1131.1793212890625
1716862356.4354076,1559826,1140.7435302734375
1716862358.4217107,1561563,1146.6754150390625
1716862364.3885062,1566774,1135.9298095703125
1716862366.3889968,1568511,1132.2423095703125
1716862376.3519187,1577196,1129.0640869140625
1716862378.3414137,1578933,1142.8258056640625
1716862382.3259864,1582407,1139.1885986328125
1716862384.321375,1584144,1139.1070556640625
1716862390.2913578,1589355,1156.4276123046875
1716862398.2566822,1596303,1166.3681640625
1716862400.2432613,1598040,1152.433837890625
1716862404.2204998,1601514,1153.1446533203125
1716862418.1458607,1613673,1122.5633544921875
1716862422.1292224,1617147,1125.1019287109375
1716862424.1161404,1618884,1123.344970703125
1716862426.1024773,1620621,1138.13330078125
1716862440.01621,1632780,1146.1253662109375
1716862445.986953,1637991,1133.5855712890625
1716862451.9505024,1643202,1135.4676513671875
1716862459.8856144,1650150,1100.48046875
1716862465.8499768,1655361,1097.22265625
1716862471.8096333,1660572,1085.7509765625
1716862481.7608478,1669257,1106.2431640625
1716862487.7214956,1674468,1095.6490478515625
1716862491.6887205,1677942,1092.610107421875
1716862495.6610804,1681416,1077.7396240234375
1716862497.647081,1683153,1066.031005859375
1716862517.5623238,1700523,966.0595703125
1716862519.5487094,1702260,967.6542358398438
1716862525.542249,1707471,978.9069213867188
1716862534.5775614,1714419,956.9227294921875
1716862543.2158632,1721367,947.1408081054688
1716862547.199577,1724841,950.1893920898438
1716862551.1806262,1728315,958.9984130859375
1716862555.1663258,1731789,946.656494140625
1716862559.154033,1735263,949.6253662109375
1716862561.3489754,1737000,940.4427490234375
1716862567.4216924,1742211,926.4071655273438
1716862569.4109077,1743948,914.9970703125
1716862571.4039135,1745685,914.6498413085938
1716862575.4917364,1749159,912.6510620117188
1716862585.99893,1757844,897.1829223632812
1716862590.1526806,1761318,879.69775390625
1716862594.1522515,1764792,868.2676391601562
1716862609.1837943,1776951,869.7638549804688
1716862617.173476,1783899,858.6035766601562
1716862621.1616604,1787373,830.3139038085938
1716862636.4653115,1799532,794.4100952148438
1716862638.7247467,1801269,784.4611206054688
1716862641.1822956,1803006,779.758056640625
1716862643.4715054,1804743,781.6893920898438
1716862645.6626987,1806480,789.0305786132812
1716862654.4579988,1813428,798.9514770507812
1716862661.1814423,1818639,799.287109375
1716862682.9705367,1836009,797.3460083007812
1716862687.2949684,1839483,783.0731201171875
1716862691.8094606,1842957,785.6627197265625
1716862695.823943,1846431,778.5919799804688
1716862702.3141367,1851642,785.8506469726562
1716862706.8327453,1855116,790.1302490234375
1716862710.9698744,1858590,785.4306640625
1716862712.943353,1860327,784.3876342773438
1716862715.0519357,1862064,787.5558471679688
1716862717.2640479,1863801,789.2901000976562
1716862719.4548929,1865538,776.5040283203125
1716862721.5094817,1867275,777.18994140625
1716862728.7112854,1872486,785.0823364257812
1716862736.582713,1877697,772.698486328125
1716862748.2038383,1886382,785.699462890625
1716862750.658284,1888119,787.349853515625
1716862753.11183,1889856,785.6654663085938
1716862761.8805854,1896804,791.1161499023438
1716862776.398256,1908963,784.96533203125
1716862780.314436,1912437,792.8599853515625
1716862784.2239068,1915911,791.4623413085938
1716862786.1835918,1917648,788.9503784179688
1716862788.1316326,1919385,786.4497680664062
1716862793.9841108,1924596,770.7557983398438
1716862797.8889782,1928070,776.1463012695312
1716862801.8023615,1931544,778.5991821289062
1716862803.749117,1933281,776.1458740234375
1716862807.6520064,1936755,779.4920043945312
1716862817.4202619,1945440,768.9098510742188
1716862821.3151815,1948914,767.3381958007812
1716862823.2645602,1950651,765.2405395507812
1716862829.0985096,1955862,768.9212646484375
1716862831.0472271,1957599,767.0416259765625
1716862834.944797,1961073,760.2476806640625
1716862836.8978624,1962810,759.7808227539062
1716862842.7444096,1968021,756.0451049804688
1716862846.628905,1971495,751.882080078125
1716862850.5152192,1974969,752.5123291015625
1716862856.3535993,1980180,746.3870849609375
1716862869.9934719,1992339,716.2837524414062
1716862877.7698007,1999287,714.2301635742188
1716862879.719777,2001024,710.0735473632812
1716862881.6678815,2002761,711.7210083007812
1716862897.2608006,2016657,696.5979614257812
1716862901.1744623,2020131,700.4472045898438
1716862905.075099,2023605,694.2140502929688
1716862910.925796,2028816,696.2332153320312
1716862922.631714,2039238,702.1254272460938
1716862924.5754123,2040975,704.3455200195312
1716862928.4584932,2044449,700.4558715820312
1716862930.4083197,2046186,699.5504760742188
1716862932.3609025,2047923,704.3689575195312
1716862940.1497903,2054871,699.6629638671875
1716862944.0374734,2058345,695.6135864257812
1716862947.928441,2061819,708.234619140625
1716862953.7660298,2067030,709.8907470703125
1716862955.7145677,2068767,700.0619506835938
1716862961.5576324,2073978,698.2532958984375
1716862963.504818,2075715,695.406005859375
1716862969.3463387,2080926,696.8529663085938
1716862984.9437509,2094822,691.2543334960938
1716862986.892064,2096559,691.9070434570312
1716862988.8463218,2098296,690.8887939453125
1716863002.4859052,2110455,682.394287109375
1716863010.2668893,2117403,693.7360229492188
1716863019.9992113,2126088,703.2025756835938
1716863023.899116,2129562,704.8478393554688
1716863031.6786602,2136510,721.8446044921875
1716863037.5100708,2141721,739.3234252929688
1716863049.1930656,2152143,780.1258544921875
1716863060.8547711,2162565,820.660888671875
1716863064.750136,2166039,823.7376708984375
1716863070.5887053,2171250,858.4791870117188
1716863072.533967,2172987,871.8330688476562
1716863074.4934611,2174724,874.1175537109375
1716863076.4390075,2176461,873.511962890625
1716863080.3374414,2179935,873.7952270507812
1716863084.2257295,2183409,878.0292358398438
1716863086.1659205,2185146,890.3051147460938
1716863092.004986,2190357,892.1522216796875
1716863093.949778,2192094,887.1442260742188
1716863105.6309943,2202516,902.1578369140625
1716863113.4223514,2209464,907.6419067382812
1716863123.1581948,2218149,897.583251953125
1716863125.1121583,2219886,905.6495971679688
1716863127.0536451,2221623,908.85888671875
1716863134.8452592,2228571,917.41259765625
1716863140.6944144,2233782,919.1673583984375
1716863150.4252374,2242467,934.2406616210938
1716863156.275077,2247678,939.6333618164062
1716863166.0319705,2256363,951.902587890625
1716863167.9824517,2258100,949.8720703125
1716863173.8377764,2263311,956.4285888671875
1716863181.6330123,2270259,957.9655151367188
1716863189.42305,2277207,966.774658203125
1716863199.1476905,2285892,969.2047119140625
1716863208.8834102,2294577,981.8914794921875
1716863212.785664,2298051,980.3659057617188
1716863218.6351278,2303262,982.0128784179688
1716863220.5805888,2304999,973.1806030273438
1716863224.4742806,2308473,971.4254150390625
1716863238.1199553,2320632,935.5075073242188
1716863257.6148646,2338002,944.799560546875
1716863263.4426918,2343213,916.1849975585938
1716863271.2300973,2350161,911.36328125
1716863275.1176271,2353635,929.7861938476562
1716863286.8533964,2364057,959.1849975585938
1716863295.2644136,2371005,954.8605346679688
1716863297.4062777,2372742,945.3232421875
1716863299.4051123,2374479,947.33740234375
1716863302.6543114,2376216,949.3431396484375
1716863305.4953902,2377953,949.688720703125
1716863321.9471762,2390112,1010.5789184570312
1716863326.1098905,2391849,995.6453247070312
1716863339.2063823,2398797,1030.3988037109375
1716863350.1371095,2407482,1058.38623046875
1716863352.3776436,2409219,1074.2943115234375
1716863361.1407561,2416167,1077.255859375
1716863367.6018283,2421378,1079.087890625
1716863375.871776,2428326,1094.856201171875
1716863419.2796295,2463066,1210.5264892578125
1716863428.4899085,2470014,1221.6109619140625
1716863450.391885,2487384,1241.1317138671875
1716863452.3545306,2489121,1271.1082763671875
1716863460.1834223,2496069,1275.4775390625
1716863464.0949833,2499543,1267.632568359375
1716863466.044872,2501280,1275.9542236328125
1716863467.9931285,2503017,1279.3509521484375
1716863469.950119,2504754,1271.79248046875
1716863475.8355865,2509965,1296.5225830078125
1716863485.6333802,2518650,1312.8013916015625
1716863489.5398688,2522124,1313.05859375
1716863491.5123477,2523861,1322.5155029296875
1716863498.947142,2529072,1326.3555908203125
1716863507.5009642,2532546,1342.2623291015625
1716863510.8690321,2534283,1329.080810546875
1716863515.5894802,2537757,1317.9283447265625
1716863518.1395102,2539494,1313.40966796875
1716863535.8370864,2555127,1355.861572265625
1716863541.7016232,2560338,1344.886962890625
1716863543.6497426,2562075,1348.080810546875
1716863547.561764,2565549,1387.3990478515625
1716863561.2220962,2577708,1353.0054931640625
1716863569.0404944,2584656,1354.6212158203125
1716863574.91456,2589867,1369.5775146484375
1716863580.7713716,2595078,1408.1104736328125
1716863582.7346504,2596815,1408.697998046875
1716863591.7151392,2603763,1407.8916015625
1716863593.938267,2605500,1409.2030029296875
1716863600.3588486,2610711,1416.2098388671875
1716863614.1050441,2622870,1397.2149658203125
1716863616.0523717,2624607,1418.5704345703125
1716863618.0052183,2626344,1417.2935791015625
1716863621.8997293,2629818,1424.5645751953125
1716863625.8081167,2633292,1428.853271484375
1716863627.7574558,2635029,1425.7156982421875
1716863641.405529,2647188,1522.61767578125
1716863651.7089162,2655873,1556.463623046875
1716863663.9973645,2666295,1590.2042236328125
1716863670.051666,2671506,1629.125244140625
1716863672.1884902,2673243,1638.4459228515625
1716863678.407061,2678454,1644.952880859375
1716863692.25407,2690613,1684.5694580078125
1716863698.11512,2695824,1664.602294921875
1716863700.0668347,2697561,1658.698974609375
1716863702.0333307,2699298,1657.0482177734375
1716863719.6148098,2714931,1667.3985595703125
1716863725.4829519,2720142,1644.77880859375
1716863727.4346035,2721879,1649.09912109375
1716863731.3422983,2725353,1685.911865234375
1716863737.1816947,2730564,1702.63232421875
1716863739.122141,2732301,1708.9632568359375
1716863741.0748584,2734038,1706.727294921875
1716863746.938106,2739249,1673.049560546875
1716863754.7671227,2746197,1698.8504638671875
1716863764.5258152,2754882,1710.0394287109375
1716863784.0745912,2772252,1709.3785400390625
1716863786.0313494,2773989,1725.869873046875
1716863787.9889386,2775726,1725.5174560546875
1716863795.8109848,2782674,1717.5782470703125
1716863797.7730837,2784411,1733.6148681640625
1716863799.7253976,2786148,1744.429443359375
1716863815.364243,2800044,1755.578369140625
1716863821.2176597,2805255,1771.0985107421875
1716863840.7001157,2822625,1700.7021484375
1716863846.5390863,2827836,1704.8323974609375
1716863854.3284538,2834784,1675.0826416015625
1716863862.1160338,2841732,1661.5684814453125
1716863866.0065382,2845206,1641.6173095703125
1716863871.8588855,2850417,1654.003173828125
1716863873.8022776,2852154,1655.9493408203125
1716863883.5356357,2860839,1676.9443359375
1716863885.4828143,2862576,1670.1531982421875
1716863893.277538,2869524,1681.1824951171875
1716863895.2213738,2871261,1679.8809814453125
1716863897.1664925,2872998,1689.76611328125
1716863899.1141126,2874735,1693.47412109375
1716863903.0189178,2878209,1699.8155517578125
1716863914.707531,2888631,1749.1595458984375
1716863922.493547,2895579,1750.7498779296875
1716863930.2913015,2902527,1698.3271484375
1716863938.107788,2909475,1729.7862548828125
1716863943.9517057,2914686,1764.3251953125
1716863947.8508918,2918160,1744.6248779296875
1716863959.5799735,2928582,1765.0810546875
1716863961.5522237,2930319,1766.01904296875
1716863963.5207644,2932056,1765.066162109375
1716863965.4933352,2933793,1772.8671875
1716863975.3284771,2942478,1770.5638427734375
1716863977.2983992,2944215,1757.494384765625
1716863979.2666082,2945952,1735.257568359375
1716863987.147131,2952900,1748.28564453125
1716863993.0491312,2958111,1750.294677734375
1716863996.9833047,2961585,1726.4451904296875
1716864002.8910003,2966796,1738.0406494140625
1716864006.832303,2970270,1727.87255859375
1716864008.8084419,2972007,1739.791015625
1716864010.7746086,2973744,1742.0693359375
1716864012.7337933,2975481,1744.7593994140625
1716864024.5636525,2985903,1726.52294921875
1716864032.4212024,2992851,1724.857177734375
1716864034.3871987,2994588,1740.5255126953125
1716864036.3473527,2996325,1740.7974853515625
1716864038.319747,2998062,1744.2913818359375
1716864048.1678367,3006747,1730.005615234375
1716864063.958812,3020643,1750.418212890625
1716864065.9291515,3022380,1747.1885986328125
1716864073.8001204,3029328,1705.9521484375
1716864077.7339964,3032802,1702.40185546875
1716864083.635713,3038013,1724.1036376953125
1716864087.5730743,3041487,1725.172119140625
1716864093.4779458,3046698,1725.0631103515625
1716864095.459087,3048435,1726.5343017578125
1716864111.1869187,3062331,1666.5791015625
1716864117.0853963,3067542,1644.0960693359375
1716864136.7815282,3084912,1626.4534912109375
1716864140.708313,3088386,1616.050537109375
1716864146.6141765,3093597,1603.669921875
1716864154.5063622,3100545,1579.302490234375
1716864156.4780083,3102282,1596.783203125
1716864158.4460523,3104019,1598.41455078125
1716864164.346204,3109230,1602.4886474609375
1716864170.242483,3114441,1616.64990234375
1716864178.130832,3121389,1622.9609375
1716864186.0044959,3128337,1648.69677734375
1716864189.9492655,3131811,1646.7147216796875
1716864201.7650707,3142233,1649.538818359375
1716864205.7039833,3145707,1665.3414306640625
1716864223.4576356,3161340,1710.0802001953125
1716864231.3320525,3168288,1691.843994140625
1716864237.2389886,3173499,1688.9713134765625
1716864239.2061825,3175236,1685.7608642578125
1716864243.155402,3178710,1691.8006591796875
1716864245.1170871,3180447,1687.551513671875
1716864249.0616376,3183921,1711.64501953125
1716864256.9375367,3190869,1725.7127685546875
1716864260.8833835,3194343,1731.497314453125
1716864274.6788938,3206502,1716.222900390625
1716864276.6448998,3208239,1731.14306640625
1716864278.617985,3209976,1728.935791015625
1716864280.5927305,3211713,1752.2640380859375
1716864286.508931,3216924,1749.4730224609375
1716864304.2046998,3232557,1825.998779296875
1716864314.0287204,3241242,1884.3541259765625
1716864315.991484,3242979,1893.25341796875
1716864317.9601233,3244716,1885.662353515625
1716864325.8436623,3251664,1962.4383544921875
1716864327.8115497,3253401,1970.63037109375
1716864331.7637048,3256875,1963.5374755859375
1716864337.6765695,3262086,1961.934326171875
1716864343.5736759,3267297,1973.6556396484375
1716864349.470168,3272508,1983.3160400390625
1716864351.4326658,3274245,1967.35595703125
1716864355.372745,3277719,1988.6524658203125
1716864359.3071258,3281193,1990.0257568359375
1716864363.2404144,3284667,1991.5205078125
1716864373.0698605,3293352,1976.51025390625
1716864380.9443328,3300300,1952.547119140625
1716864386.8569689,3305511,1946.9073486328125
1716864398.697563,3315933,1919.62841796875
1716864400.670037,3317670,1935.8099365234375
1716864402.6501007,3319407,1942.33447265625
1716864408.5667214,3324618,1951.9742431640625
1716864418.3934503,3333303,1919.747802734375
1716864430.1908777,3343725,2032.594482421875
1716864432.1620343,3345462,2035.9287109375
1716864440.0192807,3352410,2066.003662109375
1716864451.8211167,3362832,2035.2269287109375
1716864453.7778428,3364569,2054.443115234375
1716864461.6341066,3371517,2060.183349609375
1716864463.5974076,3373254,2078.194580078125
1716864465.56911,3374991,2094.703125
1716864471.4752626,3380202,2078.114990234375
1716864475.403133,3383676,2064.859619140625
1716864481.310385,3388887,2101.678466796875
1716864487.2193997,3394098,2118.26318359375
1716864493.1376083,3399309,2139.37255859375
1716864501.0350988,3406257,2146.839599609375
1716864503.0047593,3407994,2128.29736328125
1716864504.9771283,3409731,2126.6357421875
1716864506.9423153,3411468,2140.630126953125
1716864508.9218175,3413205,2143.9697265625
1716864512.8635225,3416679,2160.232666015625
1716864514.835037,3418416,2151.599853515625
1716864516.798331,3420153,2132.1845703125
1716864534.4915063,3435786,2178.837890625
1716864538.4139483,3439260,2164.4853515625
1716864542.3501492,3442734,2181.2392578125
1716864550.236224,3449682,2212.456298828125
1716864554.1733468,3453156,2192.702880859375
1716864556.1410248,3454893,2209.966064453125
1716864562.0477145,3460104,2224.173828125
1716864613.2132406,3505266,2362.458984375
1716864621.099723,3512214,2373.087158203125
