Wall time,Step,Value
1716868994.9430597,2183409,2331.709228515625
1716868996.9018054,2185146,2325.5751953125
1716869002.7642853,2190357,1847.26025390625
1716869004.7324696,2192094,1822.802490234375
1716869016.4498825,2202516,1753.5106201171875
1716869024.2833881,2209464,1732.8712158203125
1716869034.062634,2218149,1637.1575927734375
1716869036.0210927,2219886,1621.0216064453125
1716869037.97013,2221623,1616.3900146484375
1716869045.7944982,2228571,1380.1839599609375
1716869051.6671143,2233782,1361.7978515625
1716869061.4517045,2242467,1291.035400390625
1716869067.31008,2247678,1274.0982666015625
1716869077.0814023,2256363,1141.782958984375
1716869079.0338402,2258100,1071.539794921875
1716869084.920649,2263311,942.0291748046875
1716869092.7625597,2270259,850.4579467773438
1716869100.6102126,2277207,940.403076171875
1716869110.4133356,2285892,928.2161865234375
1716869120.2394853,2294577,1075.7972412109375
1716869124.1543972,2298051,1046.6407470703125
1716869130.0402832,2303262,1039.82763671875
1716869132.0013413,2304999,1041.6832275390625
1716869135.920932,2308473,1041.756103515625
1716869149.6823552,2320632,1144.7667236328125
1716869169.261723,2338002,1238.8255615234375
1716869175.1358366,2343213,1256.9276123046875
1716869182.9694872,2350161,1350.04296875
1716869186.8933964,2353635,1558.292236328125
1716869198.6542804,2364057,1577.436767578125
1716869206.4819458,2371005,1578.53515625
1716869208.4391527,2372742,1662.052490234375
1716869210.399384,2374479,1659.64453125
1716869212.3520215,2376216,1695.306396484375
1716869214.3002675,2377953,1695.311279296875
1716869227.9825253,2390112,1903.4312744140625
1716869229.9341362,2391849,1911.153076171875
1716869237.7710729,2398797,1930.5972900390625
1716869247.549418,2407482,1959.2010498046875
1716869249.5047424,2409219,1998.2078857421875
1716869257.307791,2416167,2028.056884765625
1716869263.1642892,2421378,2002.427001953125
1716869270.9809978,2428326,2181.372314453125
1716869310.0871856,2463066,3110.354736328125
1716869317.9050236,2470014,3301.3701171875
1716869337.4264581,2487384,3591.52880859375
1716869339.3877013,2489121,3606.70556640625
1716869347.204514,2496069,3562.5654296875
1716869351.109003,2499543,3606.003173828125
1716869353.0601802,2501280,3599.6376953125
1716869355.008285,2503017,3587.416259765625
1716869356.9701188,2504754,3626.154296875
1716869362.8352678,2509965,3661.47998046875
1716869372.5891676,2518650,3997.95068359375
1716869376.505033,2522124,3959.878662109375
1716869378.4586465,2523861,3951.01513671875
1716869384.3286512,2529072,3839.367431640625
1716869388.2196798,2532546,3982.3017578125
1716869390.1718855,2534283,3983.03955078125
1716869394.0660472,2537757,3969.35205078125
1716869396.025945,2539494,3955.2705078125
1716869413.5897737,2555127,3965.521240234375
1716869419.4725127,2560338,3890.3134765625
1716869421.4168277,2562075,3813.321533203125
1716869425.3295894,2565549,4116.9990234375
1716869439.021166,2577708,4643.85205078125
1716869446.8326783,2584656,4769.88525390625
1716869452.7005813,2589867,4804.67919921875
1716869458.5541997,2595078,4796.05810546875
1716869460.5016274,2596815,4798.35791015625
1716869468.3266191,2603763,4630.18896484375
1716869470.279656,2605500,4612.689453125
1716869476.145532,2610711,4767.75830078125
1716869489.8516467,2622870,4562.53466796875
1716869491.8064747,2624607,4182.841796875
1716869493.7648816,2626344,4237.119140625
1716869497.6739905,2629818,4160.3017578125
1716869501.589815,2633292,4068.24609375
1716869503.548534,2635029,3962.8271484375
1716869517.233212,2647188,3699.083740234375
1716869527.005101,2655873,3597.921142578125
1716869538.7400582,2666295,3473.193359375
1716869544.6066108,2671506,3385.3720703125
1716869546.5580685,2673243,3428.5576171875
1716869552.4202843,2678454,3353.162353515625
1716869566.1194227,2690613,3028.873291015625
1716869571.9710987,2695824,3058.16650390625
1716869573.9360082,2697561,3061.873291015625
1716869575.901197,2699298,3205.914306640625
